job_title_short,job_posted_date,job_country,job_skills,salary_year_avg
Senior Data Engineer,2023-11-15 20:28:31,Mexico,"['sql', 'python', 'sql server', 'word', 'tableau']",99150.0
Senior Data Scientist,2023-12-10 12:56:04,Sudan,"['sql', 'python', 'scala', 'r', 'snowflake', 'tableau', 'power bi', 'atlassian', 'jira', 'twilio']",122500.0
Data Analyst,2023-05-09 22:00:10,United States,"['python', 'r', 'sql', 'nosql', 'javascript', 'flow']",80190.0
Data Scientist,2023-05-12 12:05:01,United States,"['python', 'r', 'sql', 'no-sql']",129000.0
Senior Data Engineer,2023-09-06 23:50:01,Sudan,"['java', 'c++', 'scala', 'sql', 'python', 'hadoop', 'spark', 'kafka', 'express', 'sap', 'ssis']",133000.0
Data Scientist,2023-08-16 22:04:08,United States,"['sql', 'r', 'python']",151500.0
Data Engineer,2023-03-21 13:28:29,United States,"['sql', 't-sql', 'ssrs', 'ssis', 'sharepoint', 'excel']",100000.0
Data Scientist,2023-04-07 19:03:26,United States,"['r', 'crystal', 'aurora', 'spring', 'cordova', 'phoenix']",113269.5
Senior Data Analyst,2023-07-07 23:03:23,United States,"['sql', 't-sql', 'ssis', 'qlik', 'tableau', 'alteryx']",85000.0
Data Scientist,2023-03-09 01:02:12,United States,"['r', 'python', 'scala', 'java', 'mongodb', 'mongodb', 'mysql', 'neo4j', 'hadoop']",55000.0
Data Scientist,2023-05-16 17:16:32,India,"['python', 'sql']",157500.0
Data Engineer,2023-03-28 09:27:55,Sudan,"['nosql', 'python', 'cassandra', 'mysql', 'db2', 'oracle', 'hadoop', 'spark', 'kafka', 'unix', 'linux']",99150.0
Data Engineer,2023-08-23 19:22:14,Poland,"['azure', 'snowflake', 'spark', 'sap']",147500.0
Data Analyst,2023-07-31 19:00:25,United States,"['python', 'sql', 'mysql', 'tableau', 'excel']",77500.0
Data Scientist,2023-04-28 17:04:36,United States,"['python', 'r', 'sql', 'javascript', 'pyspark', 'hadoop', 'rshiny']",122500.0
Data Engineer,2023-01-16 21:25:16,Sudan,"['python', 'sql', 'nosql', 'azure', 'databricks', 'oracle', 'spark', 'kafka', 'power bi', 'dax']",99500.0
Senior Data Analyst,2023-07-30 08:02:09,United States,"['sql', 'python', 'r', 'ruby', 'ruby', 'php', 'javascript', 'sql server', 'oracle', 'tableau']",78000.0
Data Scientist,2023-01-13 05:05:17,United States,"['python', 'sql', 'mysql']",63000.0
Data Engineer,2023-07-20 14:46:40,Malaysia,['sql'],50400.0
Data Engineer,2023-09-06 18:02:45,United States,"['sql', 'java', 'gcp', 'bigquery', 'kafka']",130000.0
Data Engineer,2023-08-17 09:13:44,Canada,"['mysql', 'excel', 'power bi']",90000.0
Business Analyst,2023-06-30 17:01:13,United States,"['sas', 'sas', 'sql', 'word', 'excel', 'powerpoint']",124497.0
Senior Data Scientist,2023-07-26 18:44:33,Germany,"['python', 'sql', 'aws']",157500.0
Data Analyst,2023-11-09 00:00:08,United States,"['java', 'javascript', 'c++', 'sas', 'sas', 'python', 'oracle', 'spring', 'tensorflow', 'tableau', 'docker', 'jenkins']",90000.0
Senior Data Engineer,2023-06-08 15:42:46,Romania,"['r', 'python', 'c#', 'java', 'sql', 'aws', 'gcp', 'redshift', 'snowflake', 'bigquery', 'kafka', 'terraform', 'docker', 'kubernetes', 'gitlab']",89100.0
Data Scientist,2023-04-04 12:40:03,France,"['powershell', 'shell', 'azure', 'gcp', 'aws', 'snowflake', 'gitlab', 'git', 'terraform', 'ansible', 'jenkins', 'kubernetes', 'docker']",56700.0
Data Engineer,2023-06-15 10:25:26,United States,"['sql', 'sql server', 'azure', 'oracle']",105000.0
Senior Data Engineer,2023-07-23 14:20:51,United States,"['sql', 'python', 'c#', 'java', 'sql server', 'pyspark', 'hadoop', 'flask', 'ssis', 'ssrs', 'splunk', 'power bi', 'github', 'docker', 'kubernetes']",101804.5
Data Scientist,2023-04-05 07:22:31,Poland,"['sql', 'oracle', 'spark', 'git']",89100.0
Senior Data Engineer,2023-06-07 16:21:48,United States,"['python', 'postgresql', 'snowflake', 'redshift', 'databricks', 'aws', 'spark', 'airflow', 'pandas', 'tableau', 'looker']",135000.0
Senior Data Scientist,2023-12-13 02:55:28,United States,"['sql', 'visual basic', 'r', 'python', 'sas', 'sas', 'matlab', 'postgresql', 'oracle', 'spss', 'tableau']",117000.0
Senior Data Engineer,2023-01-07 22:07:12,United States,"['sql', 'python', 'bash', 'oracle', 'snowflake', 'azure', 'gcp', 'hadoop']",135000.0
Business Analyst,2023-11-20 20:01:10,United States,"['sql', 'go', 'ssis']",80000.0
Data Scientist,2023-08-21 21:07:02,United States,"['python', 'sql', 'tableau', 'word', 'excel', 'powerpoint']",107500.0
Data Scientist,2023-07-26 09:03:43,United States,"['vba', 'sql', 'oracle', 'qlik', 'excel', 'powerpoint', 'sharepoint']",98000.0
Data Analyst,2023-06-16 15:00:07,United States,"['sql', 'sql server', 'ssis', 'ssrs', 'excel']",105000.0
Data Scientist,2023-02-09 00:03:44,United States,"['python', 't-sql', 'azure', 'databricks', 'spark', 'tensorflow', 'keras', 'airflow', 'hadoop', 'pytorch', 'flow']",120000.0
Data Engineer,2023-01-27 16:16:14,Hungary,"['sql', 'python', 'gitlab']",98283.0
Data Analyst,2023-06-09 08:00:23,United States,"['sql', 'python', 'hadoop', 'tableau']",119200.0
Data Analyst,2023-06-02 15:02:32,United States,"['word', 'excel']",42500.0
Senior Data Scientist,2023-02-11 17:36:28,United States,"['sas', 'sas', 'sql', 'python', 'r']",131900.0
Data Engineer,2023-09-26 19:40:28,United States,"['sql', 'python', 'aws', 'react', 'terminal']",182500.0
Data Scientist,2023-04-07 10:02:16,United States,"['sas', 'sas', 'r', 'python', 'sql', 'nosql', 'mysql', 'hadoop', 'kafka', 'spark', 'plotly', 'seaborn', 'ggplot2']",119550.0
Senior Data Scientist,2023-02-16 09:05:23,United States,"['python', 'r', 'sql', 'aws', 'gcp', 'docker']",150000.0
Senior Data Scientist,2023-03-02 15:05:25,United States,"['r', 'sql', 'sql server', 'postgresql', 'oracle', 'hadoop', 'ssis', 'alteryx', 'tableau']",127000.0
Data Engineer,2023-05-30 12:05:16,United States,"['mongodb', 'mongodb', 'nosql', 'python', 'scala', 'java', 'kotlin', 'postgresql', 'redshift', 'snowflake', 'aws', 'terraform']",175000.0
Data Analyst,2023-03-07 18:00:50,United States,['sql'],70000.0
Data Engineer,2023-10-26 10:01:25,United States,"['sql', 'python', 'r', 'git']",138000.0
Data Analyst,2023-08-10 08:02:04,United States,"['sql', 'python', 'r', 'excel']",100000.0
Data Engineer,2023-08-23 15:08:48,United States,"['python', 'sql', 'aws', 'azure', 'gcp', 'snowflake', 'power bi']",162500.0
Data Scientist,2023-01-27 15:37:07,United Kingdom,"['sql', 'python']",88128.0
Data Analyst,2023-07-31 15:05:01,United States,"['sql', 'python', 'oracle']",140500.0
Senior Data Engineer,2023-04-06 23:09:50,United States,"['python', 'java', 'scala', 'c', 'aws', 'hadoop', 'spark', 'kafka', 'atlassian']",190500.0
Senior Data Analyst,2023-04-18 05:10:51,Vietnam,['python'],111175.0
Data Engineer,2023-12-18 08:04:20,United States,"['python', 'r', 'java', 'c', 'nosql', 'mongodb', 'mongodb', 'bash', 'powershell', 'elasticsearch', 'mysql', 'postgresql', 'neo4j', 'oracle', 'aws']",70649.0
Data Scientist,2023-05-02 07:03:59,United States,['tableau'],115000.0
Data Scientist,2023-03-27 04:05:17,United States,"['python', 'r']",118300.0
Data Analyst,2023-12-05 07:00:02,United States,['python'],75000.0
Data Analyst,2023-11-30 10:02:00,United States,['sql'],100000.0
Data Scientist,2023-08-30 02:06:09,United States,"['python', 'r', 'sql', 'excel']",131100.0
Senior Data Scientist,2023-08-18 18:04:37,United States,"['python', 'sql', 'git']",175000.0
Data Analyst,2023-11-18 09:17:56,United States,"['sql', 'tableau', 'ssrs', 'flow']",94500.0
Data Engineer,2023-05-15 06:21:54,United States,"['sql', 'python', 'bash', 'powershell', 'shell', 'mongodb', 'mongodb', 'sql server', 'oracle', 'gcp', 'azure', 'spark', 'kafka', 'hadoop', 'ssis']",125000.0
Data Analyst,2023-05-02 12:00:03,United States,"['sql', 'python', 'qlik', 'tableau', 'looker']",150000.0
Senior Data Engineer,2023-05-15 12:39:54,Sudan,"['sql', 'python', 'javascript', 'c#', 'snowflake', 'bigquery', 'redshift', 'ssis', 'tableau']",112500.0
Senior Data Engineer,2023-05-31 13:11:22,United States,"['sql', 'databricks', 'aws', 'snowflake', 'redshift', 'pyspark', 'airflow']",122500.0
Senior Data Scientist,2023-01-04 07:08:28,United States,"['r', 'python', 'hadoop', 'kafka', 'spark', 'plotly', 'seaborn', 'ggplot2']",90000.0
Data Analyst,2023-07-05 04:12:13,Germany,"['tableau', 'sap', 'git']",105000.0
Data Scientist,2023-05-16 18:39:19,Ireland,"['sql', 'sql server', 'oracle', 'aws', 'azure']",166419.5
Data Analyst,2023-07-17 18:01:31,United States,['sql'],120000.0
Data Analyst,2023-03-14 17:03:09,United States,"['r', 'sql', 'azure', 'spss', 'power bi']",72500.0
Data Engineer,2023-06-19 08:07:26,United States,['python'],102500.0
Data Engineer,2023-08-01 18:16:40,United States,"['sql', 'snowflake', 'aws']",126000.0
Data Analyst,2023-09-27 04:02:03,United States,"['r', 'word', 'excel']",36000.0
Senior Data Scientist,2023-09-18 23:41:22,United States,"['python', 'r', 'pytorch']",97000.0
Data Engineer,2023-03-08 21:10:29,United States,"['sql', 'nosql', 'azure']",137500.0
Software Engineer,2023-02-21 02:06:01,Slovakia,"['java', 'go', 'python', 'scala', 'rust', 'aws', 'gcp', 'kafka', 'windows', 'splunk', 'kubernetes', 'terraform', 'docker', 'jenkins', 'github', 'slack']",89100.0
Data Scientist,2023-07-27 13:55:29,United States,"['go', 'sql', 'tableau']",102500.0
Data Analyst,2023-02-16 14:04:21,United States,"['sql', 'vba', 'azure', 'power bi', 'excel']",85000.0
Data Engineer,2023-02-21 00:03:46,United States,"['python', 'sql']",45000.0
Senior Data Engineer,2023-06-16 14:33:03,Sudan,"['sql', 'azure', 'snowflake', 'databricks', 'aws']",140000.0
Data Scientist,2023-09-04 14:01:07,United States,"['python', 'aws', 'azure', 'excel']",70000.0
Data Scientist,2023-06-23 15:22:22,United States,"['python', 'r', 'sql']",157500.0
Data Engineer,2023-06-16 11:43:28,United States,"['sql', 'snowflake', 'databricks', 'gcp', 'aws', 'azure']",115000.0
Senior Data Scientist,2023-08-29 08:07:19,United States,"['python', 'sql']",125000.0
Data Analyst,2023-09-04 14:01:59,United States,"['sql', 'r', 'sas', 'sas', 'python', 'oracle', 'snowflake', 'tableau', 'spss']",106479.0
Data Analyst,2023-01-09 15:01:55,United States,"['sql', 'shell', 'oracle', 'unix', 'jira']",138615.0
Data Engineer,2023-08-15 14:09:55,United States,"['go', 'sql', 'python', 'scala', 'sql server', 'aws', 'azure', 'gcp', 'snowflake', 'redshift', 'bigquery', 'spark', 'hadoop', 'alteryx', 'tableau', 'docker', 'kubernetes', 'git']",165000.0
Data Analyst,2023-08-30 17:19:53,Thailand,"['sql', 'python', 'r', 'sql server', 'excel', 'tableau', 'power bi']",57500.0
Senior Data Analyst,2023-12-29 09:00:41,United States,"['sql', 't-sql', 'sql server', 'ssrs', 'tableau']",74350.0
Data Analyst,2023-02-04 07:00:30,United States,"['sql', 'snowflake', 'aws', 'azure', 'tableau', 'flow']",75500.0
Data Analyst,2023-12-21 20:10:10,India,"['sql', 'azure', 'power bi', 'excel', 'flow']",118140.0
Data Analyst,2023-06-25 23:01:19,United States,"['sql', 'python', 'tableau', 'jira']",104090.0
Senior Data Engineer,2023-03-17 01:38:51,Canada,"['nosql', 'mongodb', 'mongodb', 'sql', 'python', 'javascript', 'snowflake', 'aws', 'databricks', 'airflow', 'kafka', 'spark']",99150.0
Software Engineer,2023-11-17 23:06:42,United States,"['java', 'python', 'php', 'typescript', 'sql', 'perl', 'c++', 'aws', 'azure', 'flow']",140000.0
Data Analyst,2023-01-19 19:17:17,United States,"['oracle', 'wire']",75000.0
Senior Data Scientist,2023-06-19 17:55:32,Sudan,"['sql', 'python', 'r', 'pytorch', 'tensorflow', 'keras']",160000.0
Data Analyst,2023-09-02 08:19:48,United States,['excel'],76892.0
Machine Learning Engineer,2023-11-07 22:03:49,United States,"['sql', 'python', 'shell', 'aws', 'azure', 'gcp', 'git']",99150.0
Senior Data Analyst,2023-05-11 03:02:19,United States,"['sql', 'python', 'c', 'jupyter', 'excel', 'looker']",100000.0
Senior Data Analyst,2023-07-05 19:19:23,Indonesia,"['sql', 'sas', 'sas', 'r', 'python']",111175.0
Data Scientist,2023-02-10 12:34:32,Sudan,"['sql', 'r', 'python', 'excel', 'power bi']",90000.0
Senior Data Engineer,2023-01-12 13:16:31,France,"['python', 'postgresql', 'spark', 'airflow', 'visio', 'docker', 'jenkins']",147500.0
Data Engineer,2023-10-18 20:46:05,United States,"['python', 'sql', 'azure']",110000.0
Data Engineer,2023-03-02 08:08:15,United States,"['scala', 'java', 'aws', 'kafka', 'spark']",180000.0
Data Engineer,2023-07-26 09:07:51,United States,"['sql', 'go', 'oracle', 'snowflake', 'aws', 'unix', 'tableau', 'power bi', 'git', 'jenkins']",125000.0
Data Scientist,2023-02-13 08:06:06,United States,"['python', 'r', 'sas', 'sas', 'nosql', 'sql', 'java', 'hadoop', 'spark', 'tableau']",125000.0
Data Scientist,2023-02-09 19:03:51,United States,"['java', 'python', 'r', 'sql', 'sql server', 'plotly', 'express', 'power bi']",99876.2734375
Data Analyst,2023-06-16 17:02:50,United States,"['scala', 'sql', 'python', 'r', 'go', 'pyspark', 'tableau', 'looker', 'power bi', 'microstrategy']",111175.0
Data Scientist,2023-04-24 15:49:51,Israel,"['python', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'tensorflow', 'keras', 'theano', 'scikit-learn', 'pandas', 'numpy', 'nltk', 'word', 'docker']",157500.0
Data Engineer,2023-06-16 12:47:48,India,"['java', 'python', 'javascript', 'nosql']",147500.0
Data Engineer,2023-01-10 09:38:30,Malaysia,"['sql', 'azure', 'databricks', 'power bi', 'tableau']",147500.0
Data Scientist,2023-01-25 07:03:49,United States,"['python', 'scala', 'java', 'spark', 'airflow', 'kubernetes']",182000.0
Senior Data Analyst,2023-02-16 07:00:44,United States,['flow'],124497.0
Data Scientist,2023-02-10 07:03:27,United States,"['r', 'python', 'sas', 'sas', 'matlab']",125000.0
Data Engineer,2023-07-12 18:09:33,United States,"['sql', 'sql server', 'azure', 'github']",85000.0
Data Analyst,2023-06-15 15:00:28,United States,"['sql', 'sql server', 'oracle', 'power bi', 'sharepoint']",83855.0
Data Engineer,2023-02-10 09:45:52,United States,"['sql', 'aws']",115000.0
Senior Data Engineer,2023-02-07 14:11:52,United States,"['python', 'sql', 'nosql', 'aws', 'kafka', 'django', 'flask', 'kubernetes']",212500.0
Business Analyst,2023-11-23 11:01:16,United States,"['sql', 'excel', 'power bi', 'tableau']",75000.0
Data Analyst,2023-02-03 17:02:01,United States,"['sql', 'sheets']",156500.0
Senior Data Scientist,2023-05-25 20:52:32,Sudan,"['python', 'sql']",220000.0
Data Engineer,2023-01-02 19:08:24,United States,"['sql', 'python', 'golang', 'java', 'php', 'kafka', 'splunk', 'tableau', 'kubernetes', 'ansible', 'chef', 'flow', 'terraform']",146100.0
Data Analyst,2023-04-28 20:19:24,Italy,"['sql', 'python', 'r', 'looker', 'tableau']",102500.0
Senior Data Engineer,2023-08-19 14:09:07,United States,"['sql', 'nosql', 'python', 'java', 'scala', 'azure', 'hadoop', 'spark', 'kafka']",91950.0
Data Scientist,2023-08-30 00:06:48,United States,"['r', 'perl', 'python', 'linux']",126000.0
Data Scientist,2023-02-15 09:04:26,United States,"['python', 'r', 'java', 'matlab', 'sql', 'databricks', 'spark', 'jupyter', 'tableau', 'power bi']",125000.0
Data Analyst,2023-01-22 22:02:10,United States,"['sql', 'python', 'javascript', 'r', 'sas', 'sas', 'c#', 'sql server', 'ms access', 'excel', 'spss']",65000.0
Data Engineer,2023-01-05 23:46:52,Argentina,"['javascript', 'python', 'java', 'sql', 'azure', 'express']",50400.0
Data Scientist,2023-03-28 09:09:16,United States,"['sql', 'bigquery', 'tableau']",210000.0
Senior Data Scientist,2023-01-12 11:03:03,United States,"['python', 'mongodb', 'mongodb', 'pytorch', 'tensorflow', 'hadoop', 'numpy', 'pandas', 'excel', 'git']",125000.0
Data Analyst,2023-11-09 15:07:14,Colombia,"['go', 'nosql', 'python', 'java', 'scala', 'sql', 'databricks', 'aws', 'hadoop', 'spark']",156500.0
Data Analyst,2023-07-25 22:02:46,United States,"['sas', 'sas', 'sql', 'r', 'python', 'tableau', 'word', 'excel', 'outlook']",80000.0
Data Analyst,2023-04-25 21:01:01,United States,"['sql', 'snowflake', 'tableau']",160542.5
Senior Data Engineer,2023-06-30 12:11:33,United States,"['python', 'sql', 'aws', 'redshift', 'spark', 'pyspark']",172500.0
Data Analyst,2023-09-20 13:00:41,United States,"['sql', 'python', 'tableau', 'power bi']",95000.0
Data Scientist,2023-10-30 07:03:10,United States,['spring'],46696.0
Data Analyst,2023-12-27 13:01:03,United States,"['sql', 'r', 'python', 'sas', 'sas', 'snowflake', 'databricks', 'spss']",125000.0
Data Analyst,2023-08-11 07:02:22,United States,"['sql', 'hadoop']",100000.0
Data Scientist,2023-03-23 22:05:35,United States,"['python', 'javascript', 'r', 'phoenix', 'git', 'github']",70346.0
Senior Data Scientist,2023-01-25 08:50:55,United Kingdom,"['gdpr', 'looker']",105300.0
Data Analyst,2023-06-02 19:59:58,United States,"['excel', 'powerpoint', 'outlook', 'word', 'visio']",85000.0
Data Analyst,2023-06-27 07:01:07,United States,"['sql', 'r', 'python', 'tableau']",125000.0
Data Scientist,2023-06-28 17:03:18,Brazil,"['python', 'r', 'sql', 'pandas', 'numpy', 'matplotlib', 'scikit-learn', 'git']",79200.0
Data Analyst,2023-11-15 08:01:13,United States,"['nosql', 'sql', 'mongodb', 'mongodb', 'python', 'javascript', 'excel', 'flow']",100000.0
Data Analyst,2023-08-16 21:01:10,United States,"['word', 'spreadsheet']",113058.5
Data Engineer,2023-04-25 14:07:22,United States,"['sql', 'python', 'java', 'scala', 'nosql', 'elasticsearch', 'cassandra', 'aws', 'spark', 'kafka', 'hadoop', 'airflow', 'docker', 'kubernetes']",131580.0
Data Scientist,2023-06-27 23:03:07,United States,"['java', 'python', 'oracle', 'spark', 'pandas', 'scikit-learn', 'git', 'jenkins', 'docker']",162000.0
Data Analyst,2023-08-28 10:00:25,United States,['flow'],90000.0
Data Scientist,2023-08-11 00:12:02,United States,"['r', 'sas', 'sas', 'python', 'splunk', 'power bi']",110000.0
Senior Data Analyst,2023-07-11 12:07:27,United States,"['python', 'r', 'sql', 'flow']",125000.0
Data Engineer,2023-12-07 18:06:18,Sudan,"['python', 'nosql', 'ruby', 'ruby', 'react', 'ruby on rails', 'react.js']",87499.5
Senior Data Scientist,2023-06-14 07:04:06,United States,"['sql', 'python', 'r', 'tableau']",210000.0
Data Engineer,2023-12-13 09:00:18,United States,"['python', 'sql']",212350.5
Senior Data Analyst,2023-04-04 11:00:17,United States,"['sql', 'aws', 'snowflake', 'tableau']",115000.0
Cloud Engineer,2023-06-26 07:56:10,United States,"['sql', 't-sql', 'azure', 'power bi', 'ssis']",90000.0
Data Engineer,2023-03-08 22:51:20,Sudan,"['python', 'aws', 'airflow', 'spark']",115000.0
Senior Data Scientist,2023-03-14 14:53:37,Sudan,"['sql', 'bigquery', 'looker', 'tableau', 'github']",161840.0
Data Analyst,2023-06-01 15:28:32,Israel,"['power bi', 'tableau']",75216.0
Data Analyst,2023-02-22 21:00:41,United States,"['vba', 'sql', 'python', 'excel']",45000.0
Data Engineer,2023-10-17 20:11:49,United States,"['python', 'sql', 'java', 'ruby', 'ruby', 'javascript', 'postgresql', 'aws', 'azure', 'gcp', 'redshift', 'tableau', 'power bi', 'looker', 'asana']",117500.0
Data Analyst,2023-06-22 12:20:02,France,['windows'],105300.0
Senior Data Analyst,2023-01-25 06:02:03,United States,"['sql', 'sas', 'sas', 'shell', 'sql server', 'unix', 'linux', 'tableau']",99150.0
Senior Data Analyst,2023-01-13 14:13:34,India,"['python', 'tensorflow']",149637.5
Data Scientist,2023-04-26 15:37:31,Sudan,"['sql', 'python', 'r']",105000.0
Data Scientist,2023-03-01 15:08:59,United States,"['sql', 'python', 'perl', 'aws', 'redshift', 'hadoop', 'spark', 'kafka']",181925.0
